iter	MAPE	RMSE	R2	MAE
3039	0.01296230828	0.1692015947	0.9682720323	0.1159555948
3040	0.0129615316	0.169192978	0.9682752638	0.1159477362
3041	0.01296077158	0.1691763351	0.9682815048	0.1159421885
3042	0.01295971006	0.1691670192	0.9682849979	0.1159335115
3043	0.01295942373	0.1691649796	0.9682857626	0.1159306787
3044	0.01295895847	0.1691581262	0.9682883323	0.1159271539
3045	0.01295832955	0.1691535164	0.9682900607	0.1159216441
3046	0.01295759374	0.1691468549	0.9682925581	0.1159149644
3047	0.01295672226	0.1691367813	0.9682963347	0.1159063688
3048	0.01295663313	0.1691340673	0.9682973522	0.1159056179
3049	0.01295613691	0.1691290368	0.968299238	0.1159006226
3050	0.01295502835	0.1691147257	0.9683046026	0.1158903241
3051	0.01295395378	0.1691007854	0.9683098277	0.1158802738
3052	0.01295359033	0.169093086	0.9683127135	0.1158771627
3053	0.01295304293	0.1690811687	0.9683171798	0.1158731506
3054	0.01295174297	0.1690679369	0.9683221384	0.1158609734
3055	0.0129509321	0.1690597591	0.9683252029	0.1158531322
3056	0.01294988496	0.1690469847	0.9683299895	0.1158442608
3057	0.01294896076	0.1690250627	0.9683382028	0.1158375675
3058	0.01294811111	0.1690152953	0.968341862	0.1158301867
3059	0.01294743214	0.1690068374	0.9683450304	0.1158247843
3060	0.01294709316	0.1690027049	0.9683465784	0.115821969
3061	0.01294633959	0.1689938451	0.9683498972	0.115815581
3062	0.0129455256	0.1689873851	0.9683523168	0.1158080444
3063	0.01294486365	0.168980502	0.9683548949	0.1158022296
3064	0.01294365285	0.1689648672	0.9683607505	0.1157922282
3065	0.01294255997	0.1689477549	0.9683671588	0.1157822615
3066	0.01294244517	0.1689449154	0.9683682221	0.115781385
3067	0.01294202172	0.1689384066	0.9683706594	0.1157781211
3068	0.01294130497	0.1689256042	0.9683754531	0.1157719972
3069	0.012940004	0.1689124583	0.9683803749	0.1157601135
3070	0.01293897656	0.1689008522	0.96838472	0.1157503582
3071	0.01293864993	0.1688958313	0.9683865997	0.1157476545
3072	0.01293771897	0.1688857709	0.9683903657	0.1157383353
3073	0.01293728507	0.1688792164	0.9683928192	0.1157342597
3074	0.01293633473	0.1688685867	0.9683967979	0.1157257444
3075	0.01293591677	0.1688582332	0.9684006731	0.115722006
3076	0.0129348764	0.1688428868	0.9684064165	0.1157129184
3077	0.01293464086	0.168840449	0.9684073288	0.1157102476
3078	0.01293385404	0.1688321817	0.9684104226	0.1157034719
3079	0.01293307746	0.168822522	0.9684140373	0.1156960329
3080	0.01293261486	0.1688129092	0.9684176342	0.1156924332
3081	0.01293197373	0.1688059482	0.9684202388	0.1156875946
3082	0.01293150726	0.168800664	0.9684222158	0.1156829195
3083	0.012930918	0.1687866858	0.9684274455	0.1156776532
3084	0.0129305215	0.1687795082	0.9684301307	0.1156743379
3085	0.01292980863	0.1687720084	0.9684329362	0.1156670565
3086	0.01292929741	0.1687648189	0.9684356256	0.115661774
3087	0.01292841597	0.1687519528	0.9684404382	0.1156541154
3088	0.01292770672	0.1687408989	0.9684445726	0.1156475839
3089	0.01292707552	0.1687321722	0.9684478363	0.1156422476
3090	0.01292685289	0.1687288437	0.9684490812	0.1156401966
3091	0.01292631198	0.1687116807	0.9684554995	0.1156370329
3092	0.01292562606	0.1687009745	0.9684595029	0.1156314381
3093	0.01292477216	0.1686787405	0.9684678162	0.1156270371
3094	0.01292400622	0.1686671552	0.9684721475	0.1156201324
3095	0.01292343999	0.1686590859	0.9684751641	0.1156151046
3096	0.01292311322	0.1686550635	0.9684766677	0.1156123248
3097	0.0129227923	0.1686479647	0.9684793214	0.1156095226
3098	0.01292210752	0.168639216	0.9684825916	0.1156031193
3099	0.01292120568	0.1686299384	0.9684860593	0.115595681
3100	0.01292081134	0.1686243389	0.9684881522	0.1155926013
3101	0.012920585	0.168617816	0.9684905901	0.1155907689
3102	0.01292006188	0.16860885	0.9684939409	0.1155865476
3103	0.01291970577	0.1686017035	0.9684966116	0.1155830084
3104	0.01291929329	0.1685959487	0.9684987622	0.1155793234
3105	0.01291894884	0.1685911309	0.9685005625	0.1155767386
3106	0.01291872893	0.1685888632	0.9685014099	0.115575075
3107	0.01291775038	0.1685762045	0.9685061399	0.1155675147
3108	0.01291723888	0.1685687783	0.9685089146	0.1155627393
3109	0.01291635533	0.1685570615	0.9685132922	0.1155559702
3110	0.01291574345	0.1685459218	0.9685174539	0.1155504497
3111	0.012915484	0.1685427771	0.9685186287	0.1155483228
3112	0.01291510263	0.1685362579	0.968521064	0.1155448742
3113	0.01291470771	0.1685312024	0.9685229525	0.1155413969
3114	0.01291343271	0.1685184338	0.968527722	0.1155294442
3115	0.01291265447	0.1685053041	0.968532626	0.1155239726
3116	0.01291249973	0.1684973878	0.9685355825	0.1155229388
3117	0.01291155504	0.1684842019	0.9685405069	0.1155143274
3118	0.01291048808	0.1684725942	0.9685448415	0.115503129
3119	0.01290978568	0.1684616187	0.9685489398	0.1154967934
3120	0.01290914062	0.1684539267	0.9685518119	0.1154919921
3121	0.01290836095	0.1684431398	0.9685558393	0.1154852994
3122	0.01290745296	0.1684320551	0.9685599777	0.1154776402
3123	0.01290625328	0.1684180172	0.9685652181	0.1154671598
3124	0.01290543531	0.1684083899	0.9685688119	0.1154604148
3125	0.01290440358	0.1683961175	0.9685733927	0.1154522258
3126	0.01290373482	0.168385091	0.9685775081	0.1154466495
3127	0.01290295825	0.1683730194	0.9685820133	0.1154392489
3128	0.012902481	0.1683677554	0.9685839778	0.1154342917
3129	0.01290172859	0.1683529991	0.9685894844	0.1154277362
3130	0.01290119827	0.1683417611	0.9685936777	0.1154233016
3131	0.01290031261	0.1683318599	0.968597372	0.1154155954
3132	0.01289979622	0.1683253789	0.96859979	0.1154108218
3133	0.01289942613	0.1683206423	0.9686015572	0.1154079645
3134	0.01289848947	0.1683014438	0.9686087193	0.1153995433
3135	0.01289744815	0.168285985	0.9686144858	0.1153909753
3136	0.01289650078	0.1682714099	0.9686199221	0.1153835768
3137	0.01289545461	0.1682557066	0.9686257786	0.115374629
3138	0.0128948632	0.1682469624	0.9686290396	0.1153694186
3139	0.01289401745	0.1682260242	0.9686368473	0.115363576
3140	0.01289301403	0.1682139231	0.9686413592	0.1153534195
3141	0.0128919262	0.168200365	0.9686464141	0.1153438002
3142	0.01289130926	0.1681919021	0.9686495691	0.1153381601
3143	0.0128906453	0.1681853543	0.96865201	0.1153319412
3144	0.0128901385	0.1681763298	0.9686553741	0.115327658
3145	0.01288963223	0.1681687015	0.9686582175	0.1153233564
3146	0.01288901426	0.1681622667	0.968660616	0.1153186983
3147	0.01288846896	0.168152705	0.9686641798	0.1153141064
3148	0.01288841132	0.1681471176	0.9686662622	0.1153136919
3149	0.01288775307	0.1681373629	0.9686698976	0.1153082776
3150	0.01288694952	0.1681225845	0.9686754049	0.1153013987
3151	0.0128862707	0.1681151557	0.9686781731	0.1152957583
3152	0.01288570886	0.1681061914	0.9686815133	0.1152905315
3153	0.01288484952	0.1680984776	0.9686843874	0.115282774
3154	0.01288414747	0.1680883092	0.968688176	0.1152761726
3155	0.01288321065	0.1680738674	0.9686935562	0.1152681673
3156	0.01288289022	0.1680714268	0.9686944654	0.1152652894
3157	0.01288211842	0.1680590914	0.9686990605	0.1152589943
3158	0.01288116503	0.168049389	0.9687026745	0.1152507178
3159	0.0128810417	0.1680465806	0.9687037206	0.1152497311
3160	0.01288035209	0.1680322734	0.9687090494	0.1152433334
3161	0.01287922528	0.1680153147	0.9687153652	0.1152335973
3162	0.01287860917	0.1680077001	0.9687182008	0.1152274881
3163	0.0128771775	0.167988661	0.9687252903	0.115214394
3164	0.01287643056	0.1679672857	0.9687332487	0.1152096704
3165	0.01287580195	0.1679596533	0.9687360901	0.1152031996
3166	0.01287455694	0.1679438428	0.9687419758	0.1151918516
3167	0.01287383035	0.1679332657	0.9687459129	0.1151849194
3168	0.01287352049	0.1679274883	0.9687480634	0.1151822671
3169	0.01287261808	0.1679151299	0.9687526631	0.1151745452
3170	0.01287195155	0.1679063376	0.9687559353	0.1151684178
3171	0.0128709518	0.1678924905	0.9687610885	0.1151595567
3172	0.01287036743	0.1678856422	0.9687636369	0.1151544801
3173	0.01286950931	0.1678761174	0.9687671811	0.1151466999
3174	0.01286859896	0.1678599916	0.9687731811	0.1151386886
3175	0.01286753721	0.1678469892	0.9687780185	0.1151293908
3176	0.01286675033	0.1678387508	0.9687810834	0.1151231689
3177	0.01286551071	0.1678217775	0.9687873973	0.1151120512
3178	0.01286492175	0.1678120295	0.9687910232	0.1151074272
3179	0.01286391409	0.1677970823	0.9687965826	0.1150991802
3180	0.01286313401	0.1677831254	0.9688017732	0.1150926097
3181	0.01286255967	0.167777711	0.9688037867	0.1150875152
3182	0.0128616987	0.1677651831	0.9688084454	0.1150809339
3183	0.01286029288	0.1677528718	0.9688130231	0.1150685193
3184	0.01285957515	0.1677412254	0.9688173534	0.1150614408
3185	0.01285935877	0.1677357486	0.9688193896	0.1150597096
3186	0.01285834232	0.1677255692	0.968823174	0.1150502518
3187	0.01285780835	0.1677155508	0.9688268983	0.1150453695
3188	0.01285684339	0.167704038	0.9688311779	0.1150373198
3189	0.01285573039	0.167693574	0.9688350674	0.1150270526
3190	0.01285511878	0.1676839573	0.9688386417	0.1150227189
3191	0.01285438226	0.1676722001	0.9688430113	0.1150174546
3192	0.01285378695	0.1676664193	0.9688451597	0.1150122218
3193	0.01285345704	0.167663509	0.9688462412	0.1150091316
3194	0.01285291048	0.1676563451	0.9688489034	0.1150046136
3195	0.0128518822	0.167635604	0.9688566105	0.1149959408
3196	0.0128513969	0.167631076	0.9688582929	0.1149923957
3197	0.01285030631	0.1676190542	0.9688627594	0.1149815841
3198	0.01284916113	0.167607396	0.9688670906	0.1149711637
3199	0.0128490368	0.1675990411	0.9688701943	0.114970077
3200	0.01284816897	0.1675832352	0.9688760656	0.1149625919
3201	0.01284734934	0.1675673733	0.9688819572	0.1149556657
3202	0.01284641619	0.1675521236	0.9688876208	0.1149482856
3203	0.01284564755	0.167540694	0.9688918653	0.1149418182
3204	0.01284493198	0.1675321324	0.9688950446	0.1149350885
3205	0.0128440511	0.1675208028	0.9688992514	0.1149272563
3206	0.0128434065	0.167509161	0.968903574	0.1149227286
3207	0.01284296791	0.1675053654	0.9689049832	0.1149188942
3208	0.01284285173	0.1675042664	0.9689053912	0.1149179681
3209	0.01284224923	0.1674980312	0.9689077061	0.1149128354
3210	0.01284158766	0.1674879147	0.9689114618	0.1149080957
3211	0.01284075992	0.167476225	0.9689158013	0.1149005188
3212	0.01283978326	0.1674623213	0.9689209622	0.1148927537
3213	0.01283912168	0.1674556727	0.96892343	0.1148865621
3214	0.01283812239	0.1674477347	0.9689263762	0.1148769349
3215	0.0128372431	0.1674314774	0.9689324097	0.1148699677
3216	0.01283670169	0.1674187109	0.9689371473	0.1148649654
3217	0.01283634602	0.1674116882	0.9689397532	0.1148617643
3218	0.01283526987	0.16739986	0.9689441421	0.1148523015
3219	0.0128348236	0.1673905841	0.9689475837	0.1148491495
3220	0.01283433251	0.1673746132	0.9689535089	0.1148467159
3221	0.01283346827	0.1673669022	0.9689563695	0.1148386926
3222	0.0128324314	0.1673559626	0.9689604275	0.1148300214
3223	0.01283209103	0.1673487955	0.9689630861	0.1148271448
3224	0.01283185826	0.1673461465	0.9689640686	0.1148254546
3225	0.01283085487	0.1673339099	0.9689686072	0.1148161139
3226	0.01283059351	0.1673293463	0.9689702998	0.114814122
3227	0.01282999948	0.1673228312	0.9689727161	0.1148090688
3228	0.01282879684	0.1673087272	0.9689779466	0.1147997594
3229	0.01282762627	0.1672946724	0.9689831584	0.1147901479
3230	0.0128271329	0.1672908846	0.9689845629	0.1147862417
3231	0.01282650076	0.1672814363	0.9689880662	0.114780739
3232	0.0128260188	0.1672713629	0.9689918011	0.1147755511
3233	0.01282538763	0.1672606125	0.9689957867	0.1147699942
3234	0.01282433758	0.1672484267	0.9690003041	0.1147614802
3235	0.01282377487	0.1672408549	0.969003111	0.1147568473
3236	0.01282348297	0.1672356596	0.9690050368	0.1147542189
3237	0.01282264436	0.16722365	0.9690094883	0.1147470032
3238	0.01282175807	0.1672071429	0.9690156063	0.1147395821
3239	0.01282099854	0.1671951064	0.969020067	0.1147332185
3240	0.01282008007	0.1671810785	0.9690252653	0.1147257209
3241	0.01281957072	0.1671623641	0.9690321996	0.1147214131
3242	0.01281887363	0.1671562593	0.9690344614	0.1147151472
3243	0.01281789054	0.1671452362	0.9690385453	0.1147074738
3244	0.01281722093	0.1671349551	0.9690423541	0.1147024033
3245	0.01281595932	0.1671241561	0.9690463545	0.1146901151
3246	0.0128154065	0.1671124137	0.969050704	0.114685796
3247	0.01281436378	0.1671036478	0.9690539508	0.1146767577
3248	0.0128138986	0.1670971617	0.9690563531	0.1146719492
3249	0.012813431	0.1670891287	0.9690593282	0.114667831
3250	0.01281303449	0.1670833752	0.9690614589	0.1146644328
3251	0.01281206149	0.1670708919	0.9690660818	0.1146567213
3252	0.01281136694	0.1670552598	0.9690718702	0.1146507113
3253	0.01281036929	0.1670424657	0.9690766074	0.1146415045
3254	0.01280980858	0.1670339339	0.9690797662	0.1146369705
3255	0.01280854415	0.1670186787	0.9690854138	0.1146270994
3256	0.01280787697	0.1670106633	0.969088381	0.1146207808
3257	0.01280738136	0.1670061171	0.9690900638	0.1146160476
3258	0.01280594871	0.1669916626	0.9690954142	0.1146027261
3259	0.01280519968	0.1669792902	0.9690999934	0.1145973922
3260	0.01280399747	0.166965475	0.9691051063	0.1145863753
3261	0.01280317334	0.1669572002	0.9691081685	0.1145785638
3262	0.0128024804	0.1669472824	0.9691118386	0.1145719826
3263	0.01280175276	0.1669377648	0.9691153603	0.1145657575
3264	0.01280116586	0.1669268232	0.9691194087	0.1145600384
3265	0.01280062507	0.1669187447	0.9691223976	0.1145561366
3266	0.01279984338	0.1669044245	0.9691276954	0.1145503716
3267	0.01279931954	0.1668886103	0.9691335455	0.1145475488
3268	0.01279845879	0.1668760565	0.969138189	0.1145401313
3269	0.01279759861	0.1668615799	0.9691435433	0.1145334999
3270	0.01279723363	0.1668572964	0.9691451276	0.1145299994
3271	0.01279679252	0.1668520408	0.9691470712	0.1145264788
3272	0.01279598664	0.1668433819	0.9691502734	0.1145199664
3273	0.012795441	0.1668350321	0.9691533611	0.1145157424
3274	0.01279506885	0.166830284	0.9691551169	0.1145126848
3275	0.01279482845	0.1668276392	0.9691560949	0.1145108192
3276	0.01279381011	0.1668132697	0.969161408	0.1145034103
3277	0.01279287704	0.1667998209	0.9691663804	0.1144943563
3278	0.01279228945	0.1667948099	0.9691682329	0.1144890191
3279	0.0127919967	0.1667824703	0.9691727947	0.1144879314
3280	0.01279120705	0.1667755458	0.9691753544	0.1144809372
3281	0.01279036122	0.1667691448	0.9691777205	0.1144728389
3282	0.01278952554	0.1667589347	0.9691814945	0.1144656066
3283	0.01278829831	0.16674528	0.9691865413	0.1144539033
3284	0.01278798587	0.1667405019	0.9691883072	0.1144508631
3285	0.01278714933	0.1667284348	0.9691927667	0.1144425926
3286	0.0127858757	0.1667113052	0.9691990966	0.1144309634
3287	0.01278528281	0.1667032353	0.9692020785	0.1144256624
3288	0.0127841827	0.1666858507	0.9692085017	0.114417595
3289	0.01278287101	0.1666738019	0.969212953	0.1144068719
3290	0.01278201473	0.1666652495	0.9692161124	0.114399063
3291	0.01278097256	0.1666532864	0.9692205316	0.1143897285
3292	0.01278056679	0.1666489189	0.9692221448	0.1143862226
3293	0.0127796006	0.1666374172	0.9692263931	0.1143776494
3294	0.01277902291	0.1666267118	0.969230347	0.1143723295
3295	0.01277835166	0.1666131439	0.9692353577	0.114366878
3296	0.01277785193	0.1666043038	0.9692386223	0.1143619626
3297	0.01277682389	0.1665922721	0.9692430651	0.1143543598
3298	0.01277638921	0.1665877996	0.9692447165	0.1143503915
3299	0.01277560845	0.1665799584	0.9692476117	0.1143433979
3300	0.0127751607	0.166573612	0.9692499549	0.1143395597
3301	0.0127747584	0.1665706404	0.969251052	0.1143356478
3302	0.01277415088	0.1665602529	0.969254887	0.1143300186
3303	0.01277330198	0.1665473839	0.9692596377	0.1143232762
3304	0.0127723355	0.1665353909	0.9692640648	0.114314705
3305	0.01277161118	0.1665275089	0.9692669741	0.1143084243
3306	0.01277106355	0.1665212573	0.9692692816	0.1143032106
3307	0.01277022645	0.1665060105	0.9692749088	0.1142966577
3308	0.01276927321	0.1664964874	0.9692784233	0.1142876801
3309	0.01276891825	0.1664873595	0.9692817917	0.114284181
3310	0.01276818201	0.1664794017	0.9692847282	0.1142775641
3311	0.01276755548	0.1664704775	0.9692880211	0.1142721865
3312	0.01276683657	0.1664618469	0.9692912055	0.1142664199
3313	0.01276556497	0.1664456633	0.9692971763	0.1142549542
3314	0.01276487949	0.1664331536	0.9693017912	0.1142487278
3315	0.0127641133	0.166422807	0.9693056079	0.1142417303
3316	0.01276360058	0.1664139782	0.9693088645	0.1142369365
3317	0.01276278341	0.1664033941	0.9693127684	0.1142288547
3318	0.01276160984	0.1663902709	0.9693176084	0.1142186419
3319	0.01276043693	0.1663784659	0.9693219619	0.1142077998
3320	0.01275916388	0.1663643965	0.9693271502	0.1141963054
3321	0.01275844245	0.1663551655	0.9693305539	0.1141908468
3322	0.01275762154	0.1663441244	0.9693346249	0.114184356
3323	0.0127563637	0.1663303095	0.9693397182	0.1141724334
3324	0.01275567552	0.166322023	0.9693427731	0.1141661299
3325	0.01275526546	0.1663174627	0.9693444542	0.1141616978
3326	0.01275476275	0.1663122608	0.9693463718	0.1141572966
3327	0.01275379789	0.1662998495	0.9693509468	0.1141490497
3328	0.01275341122	0.1662834262	0.9693570001	0.1141457858
3329	0.01275309697	0.1662726389	0.9693609758	0.1141428726
3330	0.01275269189	0.1662687707	0.9693624014	0.1141389776
3331	0.01275199927	0.1662564238	0.9693669514	0.1141330391
3332	0.01275127805	0.1662455669	0.9693709521	0.1141270483
3333	0.01275043813	0.1662344702	0.9693750409	0.114119929
3334	0.01274969982	0.166225899	0.9693781989	0.1141126189
3335	0.01274894587	0.1662178344	0.9693811701	0.1141068856
3336	0.01274838522	0.1662100008	0.9693840561	0.1141020895
3337	0.01274729621	0.1661967084	0.9693889528	0.1140929984
3338	0.01274681154	0.166189641	0.9693915562	0.114087627
3339	0.01274596827	0.1661763597	0.9693964482	0.1140810627
3340	0.01274532407	0.1661667759	0.9693999781	0.1140761375
3341	0.01274426826	0.1661516422	0.9694055517	0.1140666924
3342	0.01274322783	0.1661390639	0.9694101837	0.1140577625
3343	0.01274248587	0.1661302992	0.9694134112	0.1140520833
3344	0.01274171449	0.166117222	0.9694182263	0.1140452955
3345	0.012741006	0.1661027887	0.9694235403	0.1140397869
3346	0.01274048631	0.1660952882	0.9694263017	0.1140352272
3347	0.0127397105	0.1660864399	0.9694295591	0.1140287569
3348	0.01273883818	0.1660784177	0.9694325122	0.1140196547
3349	0.0127382256	0.1660689308	0.9694360043	0.1140135717
3350	0.01273794439	0.1660616456	0.9694386859	0.114011133
3351	0.01273747073	0.1660554869	0.9694409527	0.1140070705
3352	0.01273638027	0.1660386735	0.9694471406	0.1139979882
3353	0.01273605564	0.166035494	0.9694483108	0.1139952539
3354	0.01273539207	0.166026872	0.9694514837	0.1139896687
3355	0.01273484305	0.1660173308	0.9694549947	0.1139846593
3356	0.01273460281	0.1660142373	0.969456133	0.1139826292
3357	0.01273430177	0.1660041143	0.9694598578	0.1139805211
3358	0.01273336167	0.1659932476	0.969463856	0.1139715386
3359	0.01273263653	0.1659822013	0.9694679201	0.1139649763
3360	0.01273194431	0.1659718123	0.969471742	0.1139596214
3361	0.01273106807	0.1659607034	0.9694758285	0.1139520325
3362	0.01273021623	0.1659489564	0.9694801495	0.1139444799
3363	0.01272951552	0.1659387304	0.9694839107	0.1139389234
3364	0.01272874176	0.1659296122	0.9694872643	0.1139327774
3365	0.01272830185	0.165923385	0.9694895545	0.1139293206
